Date,Close/Last,Volume,Open,High,Low
09/19/2023,$16.8779,1815920,$16.8935,$16.9618,$16.8292
09/18/2023,$16.9208,2197525,$16.8448,$16.9462,$16.7823
09/15/2023,$16.9208,2451325,$17.0378,$17.0651,$16.9208
09/14/2023,$16.8701,3264130,$16.7589,$16.9462,$16.7316
09/13/2023,$16.4664,2816655,$16.4566,$16.5629,$16.4313
09/12/2023,$16.6575,1845815,$16.6166,$16.7034,$16.5737
09/11/2023,$16.6166,3138275,$16.5971,$16.7004,$16.5425
09/08/2023,$16.4254,2444700,$16.4313,$16.5093,$16.3904
09/07/2023,$16.6224,2974950,$16.5717,$16.6478,$16.5288
09/06/2023,$16.6751,4150660,$16.7375,$16.7901,$16.6458
09/05/2023,$16.4879,2591645,$16.5093,$16.6146,$16.4645
09/01/2023,$16.6283,5789090,$16.7336,$16.7667,$16.5269
08/31/2023,$16.2246,3285480,$16.2148,$16.2753,$16.1895
08/30/2023,$16.0607,2784700,$16.09,$16.1583,$16.0295
08/29/2023,$16.1114,2693995,$15.9301,$16.1563,$15.8852
08/28/2023,$16.0061,2293850,$15.9398,$16.0412,$15.9398
08/25/2023,$15.8169,3600020,$15.8774,$15.932,$15.6687
08/24/2023,$15.8072,4404845,$16.0373,$16.0646,$15.7731
08/23/2023,$16.1114,4389325,$16.012,$16.1446,$16.012
08/22/2023,$15.973,3727285,$16.1192,$16.1505,$15.9515
08/21/2023,$16.1056,2874850,$16.0705,$16.1251,$16.0282
08/18/2023,$16.1212,3073725,$15.9964,$16.1895,$15.9457
08/17/2023,$16.0705,3496945,$16.285,$16.285,$16.0373
08/16/2023,$16.0393,4472515,$16.1348,$16.2236,$16.0208
08/15/2023,$16.2909,2851795,$16.2694,$16.3279,$16.1719
08/14/2023,$16.3767,5731885,$16.3006,$16.3825,$16.168
08/11/2023,$16.6907,3878695,$16.6088,$16.7316,$16.5054
08/10/2023,$16.6634,8048945,$16.9579,$16.9676,$16.638
08/09/2023,$16.3533,12283820,$17.6132,$17.6132,$16.128
08/08/2023,$17.5176,4535005,$17.5703,$17.6658,$17.4396
08/07/2023,$17.6385,3269015,$17.6814,$17.6941,$17.5761
08/04/2023,$17.5898,2793290,$17.7614,$17.8185,$17.5644
08/03/2023,$17.5586,2861760,$17.5566,$17.5912,$17.4591
08/02/2023,$17.7614,3337910,$17.9213,$17.9769,$17.7302
08/01/2023,$18.2334,2180055,$18.2353,$18.3172,$18.1924
07/31/2023,$18.2548,3224435,$18.2958,$18.403,$18.2119
07/28/2023,$18.2295,3401310,$18.288,$18.3668,$18.2158
07/27/2023,$18.286,3430820,$18.4694,$18.5649,$18.2529
07/26/2023,$18.2821,1874300,$18.2139,$18.3465,$18.1768
07/25/2023,$18.2724,2187015,$18.1437,$18.2919,$18.0988
07/24/2023,$18.2665,1931490,$18.2139,$18.3172,$18.1875
07/21/2023,$18.2139,2128875,$18.2977,$18.325,$18.1924
07/20/2023,$18.1866,3254135,$18.1944,$18.3055,$18.1729
07/19/2023,$18.444,2696030,$18.4811,$18.5279,$18.3582
07/18/2023,$18.5474,4836185,$18.5006,$18.6098,$18.446
07/17/2023,$18.249,3851900,$18.0461,$18.3894,$18.0149
07/14/2023,$18.0188,4578690,$18.1807,$18.1807,$18.0081
07/13/2023,$18.2958,7519470,$18.2665,$18.3582,$18.2119
07/12/2023,$17.7946,11568685,$17.4845,$18.0461,$17.4825
07/11/2023,$17.4825,6817200,$17.5371,$17.6307,$17.4142
07/10/2023,$17.6951,3361605,$17.6307,$17.7224,$17.6307
07/07/2023,$17.7555,3630425,$17.6775,$17.9155,$17.6775
07/06/2023,$17.6483,3798835,$17.6814,$17.7165,$17.5215
07/05/2023,$17.8316,4176540,$17.8316,$17.8979,$17.7731
07/03/2023,$17.855,3798435,$17.8531,$17.9613,$17.8141
06/30/2023,$17.5605,4697070,$17.5625,$17.7071,$17.5527
06/29/2023,$17.5449,3323530,$17.5742,$17.6112,$17.4708
06/28/2023,$17.8043,4039580,$17.6892,$17.855,$17.6619
06/27/2023,$17.5664,6569140,$17.5137,$17.6268,$17.4006
06/26/2023,$17.6249,3473520,$17.6756,$17.779,$17.5898
06/23/2023,$17.7751,5750570,$17.7946,$17.8433,$17.7087
06/22/2023,$18.2977,3509910,$18.2529,$18.3465,$18.1963
06/21/2023,$18.4655,2798375,$18.5454,$18.6117,$18.3855
06/20/2023,$18.7834,2549135,$18.9179,$18.9199,$18.7639
06/16/2023,$19.0291,3890490,$19.2066,$19.2417,$19.0076
06/15/2023,$19.4387,2951390,$19.267,$19.4543,$19.2202
06/14/2023,$19.4777,2575580,$19.6415,$19.6766,$19.4075
06/13/2023,$19.5401,3103715,$19.5479,$19.6863,$19.5108
06/12/2023,$19.3567,5970075,$19.2709,$19.4153,$19.2105
06/09/2023,$19.1988,2583860,$19.2183,$19.3173,$19.113
06/08/2023,$18.9979,3431380,$18.7639,$18.9979,$18.7073
06/07/2023,$19.0505,3680670,$19.1715,$19.269,$19.0408
06/06/2023,$19.5128,3771240,$19.308,$19.5498,$19.267
06/05/2023,$19.2105,3362185,$19.306,$19.3275,$19.189
06/02/2023,$19.1149,3382210,$19.1227,$19.2807,$19.0993
06/01/2023,$18.8516,4843800,$18.76,$18.9267,$18.7541
05/31/2023,$18.2743,3201025,$18.3738,$18.4284,$18.1125
05/30/2023,$18.4811,3825285,$18.7405,$18.7658,$18.4791
05/26/2023,$18.719,3112725,$18.6429,$18.8458,$18.60
05/25/2023,$18.5357,3072725,$18.6176,$18.6351,$18.4499
05/24/2023,$18.3777,3286745,$18.4187,$18.5162,$18.3348
05/23/2023,$18.522,4903370,$18.639,$18.639,$18.4421
05/22/2023,$19.0349,4430230,$19.1364,$19.2085,$19.0076
05/19/2023,$19.1149,3557225,$19.1247,$19.2085,$19.0388
05/18/2023,$19.2865,9050590,$19.3216,$19.3372,$19.1812
05/17/2023,$18.5903,4610570,$18.6351,$18.7014,$18.5298
05/16/2023,$18.2958,2520170,$18.3133,$18.3835,$18.2431
05/15/2023,$18.4635,2693715,$18.4538,$18.5513,$18.4446
05/12/2023,$18.4655,2853875,$18.4967,$18.5942,$18.4083
05/11/2023,$18.1788,2309875,$18.2568,$18.2568,$18.0696
05/10/2023,$18.2217,3778020,$18.1378,$18.2392,$18.0198
05/09/2023,$18.3133,4330220,$18.1027,$18.3504,$18.1027
05/08/2023,$18.0286,5141850,$17.9954,$18.0403,$17.9038
05/05/2023,$18.3055,3333290,$18.1398,$18.3484,$18.1027
05/04/2023,$18.0734,2730450,$18.0871,$18.2158,$18.0383
05/03/2023,$18.1008,3735140,$17.8706,$18.1729,$17.8472
05/02/2023,$17.818,3865005,$17.7751,$17.8258,$17.5781
05/01/2023,$17.9798,5334330,$17.9623,$18.0422,$17.7965
04/28/2023,$17.4884,11675960,$17.8511,$17.8804,$17.2699
04/27/2023,$18.5454,6336475,$18.3445,$18.5571,$18.2709
04/26/2023,$18.2958,8926385,$18.0461,$18.5357,$18.0461
04/25/2023,$17.7009,4112810,$17.8365,$17.9038,$17.66
04/24/2023,$17.857,2564685,$17.9155,$17.9486,$17.8258
04/21/2023,$17.9525,3029070,$17.9174,$18.0169,$17.8667
04/20/2023,$17.8219,3041640,$17.7419,$17.9964,$17.7312
04/19/2023,$17.7419,2111780,$17.7477,$17.7712,$17.6951
04/18/2023,$17.8082,4334890,$17.8589,$17.9155,$17.7458
04/17/2023,$17.777,3864910,$17.66,$17.7926,$17.621
04/14/2023,$17.7204,3642220,$17.7185,$17.8375,$17.6331
04/13/2023,$17.6483,3423705,$17.5722,$17.7146,$17.541
04/12/2023,$17.4435,2099355,$17.5527,$17.6307,$17.4142
04/11/2023,$17.3401,2216970,$17.4045,$17.4533,$17.3245
04/10/2023,$17.2621,2248180,$17.1159,$17.2641,$17.11
04/06/2023,$17.1958,3980170,$17.2114,$17.228,$17.0105
04/05/2023,$17.4845,3221795,$17.5332,$17.5566,$17.4591
04/04/2023,$17.7497,4049410,$17.7048,$17.776,$17.6229
04/03/2023,$17.8121,4395640,$17.6327,$17.8219,$17.6327
03/31/2023,$17.6795,6107365,$17.5079,$17.7321,$17.504
03/30/2023,$17.4181,5894820,$17.2992,$17.4611,$17.2709
03/29/2023,$17.1373,4786015,$16.954,$17.1666,$16.9169
03/28/2023,$16.7375,3280795,$16.7941,$16.9029,$16.7219
03/27/2023,$16.8974,4233900,$16.991,$17.0476,$16.837
03/24/2023,$17.071,5536590,$17.2212,$17.2465,$16.9598
03/23/2023,$17.2153,4676525,$17.2251,$17.4386,$17.1045
03/22/2023,$17.0534,3930255,$17.3401,$17.3713,$17.0515
03/21/2023,$17.4298,3524245,$17.3733,$17.4942,$17.3011
03/20/2023,$17.2446,5405845,$17.069,$17.3889,$17.032
03/17/2023,$16.874,4076210,$17.0164,$17.0593,$16.8077
03/16/2023,$16.8487,4367285,$16.482,$16.8643,$16.4235
03/15/2023,$16.3318,3473265,$16.2655,$16.3357,$16.0627
03/14/2023,$16.6634,3578065,$16.5503,$16.6634,$16.4957
03/13/2023,$16.6868,3992600,$16.5815,$16.8389,$16.4703
03/10/2023,$16.5308,4481245,$16.8097,$16.8097,$16.4488
03/09/2023,$16.8818,3035620,$17.1295,$17.268,$16.8409
03/08/2023,$17.1744,3104715,$17.1373,$17.2134,$17.0807
03/07/2023,$17.0183,5956930,$17.2173,$17.2885,$16.9949
03/06/2023,$16.876,3594190,$16.9306,$17.1237,$16.8487
03/03/2023,$16.7219,3686905,$16.4352,$16.755,$16.4352
03/02/2023,$16.2538,3428165,$16.1934,$16.2597,$16.0783
03/01/2023,$16.3104,2728595,$16.363,$16.4196,$16.2694
02/28/2023,$16.3006,2566810,$16.3201,$16.4488,$16.2753
02/27/2023,$16.2558,3581145,$16.363,$16.4771,$16.2538
02/24/2023,$16.1309,4341635,$16.1309,$16.2109,$16.0182
02/23/2023,$16.1251,2865160,$16.2148,$16.235,$16.0003
02/22/2023,$16.0861,2148575,$16.1446,$16.1817,$16.0451
02/21/2023,$16.2343,3922155,$16.3435,$16.4196,$16.1992
02/17/2023,$16.5893,4223610,$16.6965,$16.6965,$16.4586
02/16/2023,$17.0729,3399700,$17.0495,$17.2368,$17.03
02/15/2023,$17.2446,2942285,$17.1041,$17.2485,$17.0554
02/14/2023,$17.424,2536310,$17.3733,$17.4903,$17.2797
02/13/2023,$17.4825,2523625,$17.307,$17.504,$17.2543
02/10/2023,$17.5761,2546365,$17.5137,$17.6912,$17.4928
02/09/2023,$17.5761,2365255,$17.8648,$17.9525,$17.5508
02/08/2023,$17.6346,3313675,$17.7009,$17.8414,$17.5956
02/07/2023,$17.8199,4620800,$17.6483,$17.896,$17.5781
02/06/2023,$17.5761,4900645,$17.7204,$17.7224,$17.4591
02/03/2023,$18.1632,5277235,$18.249,$18.4791,$18.1417
02/02/2023,$18.2938,8070945,$17.9428,$18.5727,$17.9077
02/01/2023,$17.465,4827010,$17.3362,$17.5742,$17.2173
01/31/2023,$17.4474,3970515,$17.3382,$17.4981,$17.3323
01/30/2023,$17.422,3523095,$17.4142,$17.5274,$17.3635
01/27/2023,$17.6717,4269625,$17.4513,$17.7477,$17.422
01/26/2023,$17.383,3019710,$17.3382,$17.3908,$17.1822
01/25/2023,$17.465,2878710,$17.3499,$17.4923,$17.305
01/24/2023,$17.4181,3465575,$17.3596,$17.5508,$17.1627
01/23/2023,$17.3401,3049165,$17.188,$17.3947,$17.1627
01/20/2023,$17.4142,2705445,$17.2407,$17.424,$17.19
01/19/2023,$17.1568,4243160,$17.2173,$17.3167,$17.0768
01/18/2023,$16.9052,3551360,$17.1627,$17.2192,$16.8916
01/17/2023,$16.9208,4455020,$16.8272,$17.108,$16.8272
01/13/2023,$16.7238,4972330,$16.4196,$16.758,$16.4137
01/12/2023,$16.7862,5565650,$16.5093,$16.8019,$16.4488
01/11/2023,$16.4391,3608210,$16.3689,$16.4801,$16.3416
01/10/2023,$16.0081,3980665,$15.8833,$16.0237,$15.8179
01/09/2023,$16.1134,4590205,$15.9301,$16.2538,$15.9203
01/06/2023,$15.8735,4483440,$15.4522,$15.9223,$15.4269
01/05/2023,$15.1148,2704965,$15.1694,$15.2348,$15.0778
01/04/2023,$15.1733,2982060,$15.2104,$15.2884,$15.1129
01/03/2023,$14.9491,3303150,$15.0466,$15.1499,$14.8984
12/30/2022,$14.8769,2068495,$14.7384,$14.8847,$14.7111
12/29/2022,$14.9569,2872790,$14.7696,$14.9832,$14.7682
12/28/2022,$14.598,3195940,$14.8242,$14.8711,$14.5902
12/27/2022,$14.7326,3520805,$14.8633,$14.8779,$14.7033
12/23/2022,$15.0056,3089865,$15.0037,$15.0583,$14.8574
12/22/2022,$14.9725,3421665,$15.0271,$15.0271,$14.8613
12/21/2022,$15.0992,3137870,$15.1148,$15.1538,$15.0212
12/20/2022,$15.1148,3929580,$15.109,$15.2679,$15.069
12/19/2022,$15.1519,4972320,$15.2728,$15.3294,$15.0895
12/16/2022,$15.2845,3093660,$15.2124,$15.3879,$15.1851
12/15/2022,$15.343,3127830,$15.6765,$15.7292,$15.3021
12/14/2022,$15.8423,3288750,$16.0373,$16.1192,$15.7194
12/13/2022,$15.7955,3884945,$16.051,$16.1973,$15.7048
12/12/2022,$15.6375,4470090,$15.6122,$15.6395,$15.5049
12/09/2022,$15.6765,5080155,$15.501,$15.7857,$15.501
12/08/2022,$15.4444,5174870,$15.2962,$15.4834,$15.1909
12/07/2022,$15.4152,2403825,$15.4347,$15.4844,$15.343
12/06/2022,$15.499,3592835,$15.776,$15.776,$15.3937
12/05/2022,$15.9164,5242965,$15.9574,$16.1095,$15.8677
12/02/2022,$16.1466,3531765,$16.1407,$16.2051,$15.9749
12/01/2022,$16.3708,4138800,$16.168,$16.4196,$16.1625
11/30/2022,$16.2012,4689020,$15.8169,$16.2051,$15.6609
11/29/2022,$16.0373,3752605,$15.9574,$16.1466,$15.9554
11/28/2022,$16.0256,5601755,$16.2519,$16.4164,$15.9935
11/25/2022,$16.1661,2084310,$16.1446,$16.3396,$16.1446
11/23/2022,$16.0315,3297815,$15.8969,$16.0354,$15.8423
11/22/2022,$15.8443,3126000,$15.7662,$15.8638,$15.6999
11/21/2022,$15.4249,3604670,$15.4327,$15.5478,$15.3957
11/18/2022,$15.6785,1859865,$15.7818,$15.815,$15.6219
11/17/2022,$15.7643,3043185,$15.4971,$15.774,$15.4074
11/16/2022,$15.8248,4256920,$15.9242,$15.9242,$15.7721
11/15/2022,$16.1251,4566830,$16.3533,$16.3981,$16.0978
11/14/2022,$16.0744,3101990,$16.1485,$16.2402,$16.0549
11/11/2022,$16.2051,5682575,$16.0705,$16.2246,$15.9125
11/10/2022,$15.6999,7009360,$15.2767,$15.7116,$15.2553
11/09/2022,$14.7209,3854850,$14.8711,$14.9383,$14.6799
11/08/2022,$14.9803,7983130,$14.9588,$15.377,$14.8535
11/07/2022,$14.7248,9284730,$14.5493,$14.7248,$14.5122
11/04/2022,$14.5473,6988375,$14.3445,$14.7248,$14.3347
11/03/2022,$14.0675,6280930,$13.8491,$14.1046,$13.7516
11/02/2022,$13.9193,10002975,$14.2138,$14.3484,$13.9193
11/01/2022,$14.4342,17435315,$13.7691,$14.5083,$13.7623
10/31/2022,$13.1587,5029465,$13.1021,$13.1967,$13.0027
10/28/2022,$13.2328,3659100,$13.0319,$13.2367,$13.01
10/27/2022,$13.0397,2855235,$13.1138,$13.2543,$13.0105
10/26/2022,$13.1294,3597490,$13.0378,$13.297,$13.0222
10/25/2022,$13.1138,4188710,$12.8895,$13.1353,$12.8778
10/24/2022,$12.7043,4634250,$12.6594,$12.7472,$12.5014
10/21/2022,$12.6848,5046985,$12.4702,$12.6906,$12.3532
10/20/2022,$12.6243,2562210,$12.6204,$12.8603,$12.5697
10/19/2022,$12.6048,3626265,$12.6497,$12.7881,$12.5365
10/18/2022,$12.7296,4762930,$12.8369,$12.8622,$12.6185
10/17/2022,$12.8895,4488690,$12.6906,$12.9383,$12.6906
10/14/2022,$12.5268,3704775,$12.8505,$12.9071,$12.5102
10/13/2022,$12.7101,4741860,$12.0509,$12.8115,$12.037
10/12/2022,$12.3201,3933420,$12.3825,$12.4468,$12.3045
10/11/2022,$12.5151,4424935,$12.6711,$12.7296,$12.4644
10/10/2022,$12.7979,3716295,$12.9325,$12.9519,$12.6848
10/07/2022,$12.952,4022895,$13.1606,$13.2484,$12.909
10/06/2022,$13.147,4298270,$13.2504,$13.3381,$13.108
10/05/2022,$13.186,3175415,$13.1099,$13.2718,$13.0114
10/04/2022,$13.3089,5722755,$13.2113,$13.3527,$13.1489
10/03/2022,$12.9032,8731365,$12.7667,$12.9695,$12.7355
09/30/2022,$12.4917,4620535,$12.5482,$12.7608,$12.4683
09/29/2022,$12.6906,4283525,$12.8622,$12.8817,$12.5794
09/28/2022,$13.0651,7732865,$12.7901,$13.1226,$12.7901
09/27/2022,$12.8505,5165500,$12.9871,$13.0612,$12.7608
09/26/2022,$13.0085,4557345,$13.1431,$13.264,$12.9793
09/23/2022,$13.3459,3672870,$13.3635,$13.4064,$13.2189
09/22/2022,$13.5312,3847720,$13.7009,$13.7789,$13.4649
09/21/2022,$13.6346,3293430,$13.8237,$13.9427,$13.6346
09/20/2022,$13.8803,3149965,$13.9115,$14.0032,$13.8023
09/19/2022,$14.1358,2943720,$13.9096,$14.1494,$13.8901
09/16/2022,$14.0188,3228535,$14.0032,$14.1553,$13.9759
09/15/2022,$14.0149,3894725,$14.0929,$14.3191,$13.9698
09/14/2022,$14.05,2581065,$14.0675,$14.1475,$13.9466
09/13/2022,$14.0441,2942205,$14.4381,$14.4381,$14.0324
09/12/2022,$14.7482,2529715,$14.6994,$14.8203,$14.6585
09/09/2022,$14.7014,2553415,$14.6507,$14.7599,$14.639
09/08/2022,$14.4693,4615120,$14.5434,$14.6097,$14.3523
09/07/2022,$14.5297,4219980,$14.325,$14.5746,$14.247
09/06/2022,$14.6994,3210605,$14.8652,$14.8886,$14.6351
09/02/2022,$15.0622,2533100,$15.2728,$15.3795,$15.0017
09/01/2022,$15.384,2606735,$15.4171,$15.4415,$15.2202
08/31/2022,$15.4756,3233990,$15.7545,$15.7818,$15.4717
08/30/2022,$15.7467,2296595,$16.012,$16.0354,$15.6902
08/29/2022,$15.8638,2819290,$15.8052,$15.9827,$15.774
08/26/2022,$15.9359,4539365,$16.5464,$16.5794,$15.9145
08/25/2022,$16.6283,2837775,$16.3513,$16.6283,$16.3143
08/24/2022,$16.4137,2127270,$16.285,$16.4937,$16.284
08/23/2022,$16.3864,2101610,$16.4254,$16.5834,$16.2991
08/22/2022,$16.6224,3478320,$16.8155,$16.8175,$16.5804
08/19/2022,$16.915,2999655,$16.9969,$17.0417,$16.8331
08/18/2022,$16.9442,1764555,$16.8779,$17.0456,$16.8779
08/17/2022,$16.9988,3210870,$16.9969,$17.1393,$16.8604
08/16/2022,$16.7941,2448730,$16.798,$16.8682,$16.6302
08/15/2022,$16.952,1714820,$16.9228,$17.0183,$16.8662
08/12/2022,$16.9286,1933230,$16.8058,$16.9325,$16.7472
08/11/2022,$16.7375,3417410,$16.7706,$16.9011,$16.6614
08/10/2022,$16.6419,3055585,$16.482,$16.6926,$16.4684
08/09/2022,$16.2889,3020465,$16.4098,$16.4547,$16.1895
08/08/2022,$16.5444,3855455,$16.9657,$16.9715,$16.4918
08/05/2022,$16.835,4082220,$16.7862,$17.0144,$16.7628
08/04/2022,$16.7628,5156220,$16.7745,$16.8935,$16.6302
08/03/2022,$16.9949,7620530,$16.8428,$17.0534,$16.8194
08/02/2022,$16.6341,7336860,$16.7102,$16.8994,$16.6322
08/01/2022,$16.7882,8417450,$16.6244,$16.9072,$16.484
07/29/2022,$16.6536,8535870,$16.3669,$16.7336,$16.3669
07/28/2022,$17.0768,2696175,$16.8214,$17.1139,$16.7726
07/27/2022,$16.9013,2547370,$16.6302,$16.9852,$16.6068
07/26/2022,$16.6302,1599350,$16.6634,$16.7238,$16.5873
07/25/2022,$16.6731,2998735,$16.7862,$16.7862,$16.5834
07/22/2022,$16.9598,2117100,$17.151,$17.2114,$16.8935
07/21/2022,$17.0183,1833380,$16.7589,$17.0222,$16.716
07/20/2022,$16.7804,2306610,$16.8038,$16.8896,$16.6908
07/19/2022,$16.5815,2724700,$16.324,$16.6127,$16.324
07/18/2022,$16.0334,3118385,$16.0432,$16.285,$16.0022
07/15/2022,$16.0217,2307730,$15.8969,$16.0334,$15.7896
07/14/2022,$15.8169,2505315,$15.7097,$15.8579,$15.4776
07/13/2022,$15.8989,2502815,$15.7994,$15.9457,$15.6473
07/12/2022,$16.0022,2078470,$15.9476,$16.1817,$15.9379
07/11/2022,$15.9905,2427880,$16.0568,$16.1368,$15.9593
07/08/2022,$16.1056,2607420,$16.0763,$16.1797,$15.9437
07/07/2022,$16.287,3252960,$15.9301,$16.3299,$15.9301
07/06/2022,$15.6668,3337095,$15.815,$15.815,$15.5946
07/05/2022,$15.7877,3948725,$15.5322,$15.8013,$15.4171
07/01/2022,$15.9301,2798575,$15.7038,$15.9691,$15.6746
06/30/2022,$15.9476,3408495,$15.8794,$16.0081,$15.5946
06/29/2022,$16.2675,2679280,$16.3104,$16.3162,$16.09
06/28/2022,$16.2246,3341955,$16.6965,$16.7609,$16.2148
06/27/2022,$16.4703,2337655,$16.6614,$16.6634,$16.4332
06/24/2022,$16.7024,4550010,$16.3864,$16.7121,$16.3063
06/23/2022,$16.3338,2750760,$16.3455,$16.4196,$16.1495
06/22/2022,$16.3338,2900990,$16.285,$16.5113,$16.2441
06/21/2022,$16.5483,3545890,$16.5795,$16.6692,$16.5288
06/17/2022,$16.3825,4144080,$16.2129,$16.4723,$16.1524
06/16/2022,$15.9262,5893205,$16.0627,$16.1329,$15.8404
06/15/2022,$16.4488,3168195,$16.2304,$16.5873,$16.1095
06/14/2022,$16.1875,4655240,$16.246,$16.2792,$15.973
06/13/2022,$16.3689,3863945,$16.5776,$16.6614,$16.2948
06/10/2022,$17.1744,2639955,$17.3109,$17.3967,$17.0905
06/09/2022,$17.4611,2145995,$17.8589,$17.9143,$17.4611
06/08/2022,$17.9935,2491380,$17.974,$18.1261,$17.933
06/07/2022,$18.0676,2208645,$17.8063,$18.0832,$17.7712
06/06/2022,$18.0013,2339785,$18.1105,$18.1934,$17.9291
06/03/2022,$18.0676,2308935,$18.1612,$18.1612,$18.0188
06/02/2022,$18.3016,3222010,$18.0481,$18.3075,$17.896
06/01/2022,$18.3445,4072640,$18.5747,$18.6646,$18.2197
05/31/2022,$18.3465,4387455,$18.2353,$18.5006,$18.2259
05/27/2022,$17.9935,3247725,$17.7009,$18.013,$17.6814
05/26/2022,$17.658,2820720,$17.344,$17.7282,$17.3187
05/25/2022,$17.2192,4139815,$17.149,$17.3479,$16.9774
05/24/2022,$17.3635,3238130,$17.346,$17.4318,$17.1724
05/23/2022,$17.5079,3436075,$17.4533,$17.6034,$17.3479
05/20/2022,$17.541,4030365,$17.541,$17.6502,$17.2057
05/19/2022,$17.3011,3892360,$17.1822,$17.5001,$17.1373
05/18/2022,$16.9813,5333260,$17.3187,$17.4025,$16.9559
05/17/2022,$17.1022,2811825,$17.0593,$17.151,$16.9315
05/16/2022,$16.8428,2730570,$16.8292,$16.9988,$16.7648
05/13/2022,$16.9696,4422720,$16.6673,$17.0203,$16.6673
05/12/2022,$16.363,8493590,$16.2577,$16.5737,$16.0783
05/11/2022,$15.6141,5606125,$15.9359,$16.1212,$15.5907
05/10/2022,$15.9925,5798620,$16.1817,$16.3435,$15.7419
05/09/2022,$15.7662,5499080,$16.0841,$16.1095,$15.7058
05/06/2022,$16.3162,4126380,$16.4664,$16.5699,$16.2051
05/05/2022,$16.5639,3367060,$16.9793,$17.0515,$16.4215
05/04/2022,$17.2641,2233095,$16.8233,$17.3011,$16.6283
05/03/2022,$16.837,2707285,$16.7784,$16.915,$16.718
05/02/2022,$16.7921,3114630,$16.718,$16.8682,$16.4567
04/29/2022,$16.7823,3220775,$16.9832,$17.2602,$16.7648
04/28/2022,$17.0261,3679900,$16.8526,$17.1451,$16.7024
04/27/2022,$16.6653,5456190,$16.4313,$16.8155,$16.3845
04/26/2022,$16.4293,5406190,$16.8292,$16.8701,$16.4215
04/25/2022,$17.0807,5500815,$16.8545,$17.0944,$16.7492
04/22/2022,$16.6946,4398975,$17.069,$17.11,$16.6848
04/21/2022,$17.1919,3315070,$17.7048,$17.7634,$17.1822
04/20/2022,$17.3713,3924450,$17.5644,$17.6011,$17.3343
04/19/2022,$17.4201,5373900,$17.1588,$17.4279,$17.0729
04/18/2022,$17.2563,4210745,$17.2368,$17.4201,$17.149
04/14/2022,$17.385,6654640,$17.9272,$17.9272,$17.3635
04/13/2022,$17.9018,4094325,$17.7087,$17.936,$17.6405
04/12/2022,$17.7146,5862355,$18.1339,$18.1378,$17.6502
04/11/2022,$18.1047,5780475,$18.3835,$18.403,$18.0852
04/08/2022,$19.1656,2995315,$19.1461,$19.4328,$19.1071
04/07/2022,$19.152,4687495,$19.1617,$19.269,$18.992
04/06/2022,$19.3802,3345260,$19.388,$19.4679,$19.2203
04/05/2022,$19.7176,3390735,$20.1564,$20.1856,$19.6434
04/04/2022,$20.486,3732470,$20.1505,$20.4879,$20.133
04/01/2022,$20.0725,2887420,$20.094,$20.1447,$19.9028
03/31/2022,$20.0316,2456880,$20.4002,$20.4002,$20.0218
03/30/2022,$20.5152,1775155,$20.5815,$20.7356,$20.4509
03/29/2022,$20.6342,2905345,$20.7668,$20.8341,$20.4294
03/28/2022,$20.484,3549370,$20.3475,$20.4977,$20.289
03/25/2022,$20.7298,3897075,$20.6888,$20.8292,$20.4567
03/24/2022,$20.9404,2753230,$20.6732,$20.9696,$20.6615
03/23/2022,$20.3124,2098965,$20.4938,$20.6088,$20.3104
03/22/2022,$20.6205,2869220,$20.5016,$20.7395,$20.5016
03/21/2022,$20.3709,3050255,$20.6244,$20.6674,$20.2597
03/18/2022,$20.6966,2328350,$20.367,$20.7103,$20.367
03/17/2022,$20.4041,2314005,$20.0081,$20.4294,$19.9457
03/16/2022,$20.0394,4305615,$19.6727,$20.1018,$19.5725
03/15/2022,$19.1325,4131005,$18.9179,$19.1754,$18.8419
03/14/2022,$18.4869,3738000,$18.9179,$19.0486,$18.3972
03/11/2022,$18.9784,2561040,$19.5693,$19.5771,$18.9667
03/10/2022,$19.5381,4084965,$19.5167,$19.6512,$19.345
03/09/2022,$19.1793,4368345,$18.8828,$19.3216,$18.8828
03/08/2022,$18.9998,4706955,$18.7092,$19.3431,$18.6254
03/07/2022,$18.6878,3800920,$19.0057,$19.1091,$18.68
03/04/2022,$19.2046,2769510,$19.2573,$19.308,$19.0486
03/03/2022,$19.5479,2697005,$19.895,$19.895,$19.4582
03/02/2022,$19.8424,2443255,$19.6161,$19.9262,$19.6161
03/01/2022,$19.6707,3199805,$19.9321,$19.9652,$19.5674
02/28/2022,$19.9964,3546695,$19.9945,$20.1076,$19.7705
02/25/2022,$20.3007,3182020,$20.0647,$20.3465,$19.9243
02/24/2022,$19.8911,5435240,$18.9725,$19.9145,$18.9706
02/23/2022,$19.7585,4126620,$20.1798,$20.257,$19.704
02/22/2022,$20.0257,4949855,$19.9126,$20.3495,$19.9126
02/18/2022,$20.328,3058710,$20.3982,$20.523,$20.2266
02/17/2022,$20.4411,4354080,$20.603,$20.6713,$20.4099
02/16/2022,$20.7746,2587925,$20.6752,$20.8351,$20.601
02/15/2022,$21.153,3166335,$20.8916,$21.1959,$20.8897
02/14/2022,$20.8897,3987470,$20.8741,$21.0399,$20.6976
02/11/2022,$21.0223,3803970,$21.4338,$21.5674,$20.9345
02/10/2022,$21.4358,2654935,$21.3734,$21.8399,$21.3285
02/09/2022,$21.7381,4847195,$21.3305,$21.8297,$21.2602
